  4.9999999E-03   10.00000    
  1.5000000E-02   10.00000    
  2.4999999E-02   10.00000    
  3.5000000E-02   10.00000    
  4.4999998E-02   10.00000    
  5.5000000E-02   10.00000    
  6.4999998E-02   10.00000    
  7.4999996E-02   10.00000    
  8.5000001E-02   10.00000    
  9.4999999E-02   10.00000    
  0.1050000       10.00000    
  0.1150000       10.00000    
  0.1250000       10.00000    
  0.1350000       10.00000    
  0.1450000       10.00000    
  0.1550000       10.00000    
  0.1650000       10.00000    
  0.1750000       10.00000    
  0.1850000       10.00000    
  0.1950000       10.00000    
  0.2050000       10.00000    
  0.2150000       10.00000    
  0.2250000       10.00000    
  0.2350000       10.00000    
  0.2450000       10.00000    
  0.2550000       10.00000    
  0.2650000       10.00000    
  0.2750000       10.00000    
  0.2850000       10.00000    
  0.2950000       10.00000    
  0.3050000       10.00000    
  0.3097043       10.00000    
  0.3097043       10.00000    
  0.3150000       9.679816    
  0.3250000       9.099110    
  0.3350000       8.548524    
  0.3450000       8.026744    
  0.3550000       7.532505    
  0.3650000       7.064583    
  0.3750000       6.621799    
  0.3850000       6.203021    
  0.3950000       5.807152    
  0.4050000       5.433137    
  0.4150000       5.079964    
  0.4250000       4.746654    
  0.4350000       4.432266    
  0.4450000       4.135900    
  0.4550000       3.856684    
  0.4650000       3.593783    
  0.4750000       3.346395    
  0.4850000       3.113751    
  0.4886980       3.031304    
  0.4886980       3.031304    
  0.4950000       3.031304    
  0.5050000       3.031304    
  0.5150000       3.031304    
  0.5250000       3.031304    
  0.5350000       3.031304    
  0.5450000       3.031304    
  0.5550000       3.031304    
  0.5650000       3.031304    
  0.5750000       3.031304    
  0.5850000       3.031304    
  0.5950000       3.031304    
  0.6050000       3.031304    
  0.6150000       3.031304    
  0.6250000       3.031304    
  0.6350000       3.031304    
  0.6450000       3.031304    
  0.6491614       3.031304    
  0.6491614       3.031301    
  0.6550000       3.031301    
  0.6650000       3.031301    
  0.6750000       3.031301    
  0.6850000       3.031301    
  0.6950000       3.031301    
  0.7050000       3.031301    
  0.7150000       3.031301    
  0.7250000       3.031301    
  0.7350000       3.031301    
  0.7450000       3.031301    
  0.7550000       3.031301    
  0.7650000       3.031301    
  0.7750000       3.031301    
  0.7817978       3.031301    
  0.7817978       1.000000    
  0.7850000       1.000000    
  0.7950000       1.000000    
  0.8050000       1.000000    
  0.8150000       1.000000    
  0.8250000       1.000000    
  0.8350000       1.000000    
  0.8450000       1.000000    
  0.8550000       1.000000    
  0.8650000       1.000000    
  0.8750000       1.000000    
  0.8850000       1.000000    
  0.8950000       1.000000    
  0.9050000       1.000000    
  0.9150000       1.000000    
  0.9250000       1.000000    
  0.9350000       1.000000    
  0.9450000       1.000000    
  0.9550000       1.000000    
  0.9650000       1.000000    
  0.9750000       1.000000    
  0.9850000       1.000000    
  0.9950000       1.000000    
 
